,player1,player2,result,p1name,p2name
61751,200,151,1,glaceon,exeggutor
61752,200,152,1,glaceon,exeggutor
61753,200,153,1,glaceon,shiinotic
61754,200,154,2,glaceon,rapidash
61755,200,155,2,glaceon,rapidash
61756,200,156,1,glaceon,volcarona
61757,200,157,1,glaceon,salazzle
61758,200,158,1,glaceon,salazzle
61759,200,159,1,glaceon,gyarados EX
61760,200,160,1,glaceon,gyarados EX
61761,200,161,1,glaceon,vaporeon
61762,200,162,1,glaceon,vaporeon
61763,200,163,1,glaceon,vaporeon
61764,200,164,1,glaceon,vaporeon
61765,200,165,1,glaceon,lumineon
61766,200,166,1,glaceon,lumineon
61767,200,167,1,glaceon,drednaw
61768,200,168,1,glaceon,raichu
61769,200,169,1,glaceon,raichu
61770,200,170,1,glaceon,galvantula
61771,200,171,1,glaceon,beheeyem
61772,200,172,1,glaceon,slurpuff
61773,200,173,2,glaceon,primape
61774,200,174,1,glaceon,primape
61775,200,175,2,glaceon,primape
61776,200,176,2,glaceon,aerodactyl EX
61777,200,177,1,glaceon,weezing
61778,200,178,1,glaceon,weezing
61779,200,179,1,glaceon,liepard
61780,200,180,1,glaceon,tangrowth
61781,200,181,1,glaceon,tangrowth
61782,200,182,1,glaceon,yanmega EX
61783,200,183,1,glaceon,roserade
61784,200,184,1,glaceon,kricketune
61785,200,185,1,glaceon,wormadam
61786,200,186,1,glaceon,vespiqueen
61787,200,187,1,glaceon,leafeon
61788,200,188,1,glaceon,leafeon
61789,200,189,2,glaceon,leafeon
61790,200,190,2,glaceon,leafeon
61791,200,191,1,glaceon,magmortar
61792,200,192,1,glaceon,magmortar
61793,200,193,1,glaceon,magmortar
61794,200,194,1,glaceon,magcargo
61795,200,195,2,glaceon,floatzel
61796,200,196,1,glaceon,gastrodon
61797,200,197,1,glaceon,lumineon
61798,200,198,2,glaceon,lumineon
61799,200,199,1,glaceon,abomasnow
61800,200,200,1,glaceon,glaceon
61801,200,201,1,glaceon,glaceon
61802,200,202,1,glaceon,glaceon
61803,200,203,2,glaceon,glaceon
61804,200,204,1,glaceon,electrode
61805,200,205,2,glaceon,electrode
61806,200,206,1,glaceon,electivire
61807,200,207,1,glaceon,electivire
61808,200,208,1,glaceon,electivire
61809,200,209,1,glaceon,mismagius EX
61810,200,210,1,glaceon,mismagius EX
61811,200,211,1,glaceon,drifblim
61812,200,212,1,glaceon,gliscor
61813,200,213,1,glaceon,wormadam
61814,200,214,2,glaceon,lucario
61815,200,215,1,glaceon,hippowdon
61816,200,216,1,glaceon,honchcrow
61817,200,217,2,glaceon,weavile EX
61818,200,218,1,glaceon,mightyena
61819,200,219,1,glaceon,skuntank
61820,200,220,1,glaceon,drapion
61821,200,221,1,glaceon,toxicroak
61822,200,222,1,glaceon,wormadam
61823,200,223,1,glaceon,bronzong
61824,200,224,1,glaceon,probopass
61825,200,225,1,glaceon,lickilicky EX
61826,200,226,1,glaceon,lickilicky EX
61827,200,227,2,glaceon,ambipom
61828,200,228,1,glaceon,bibarel
61829,200,229,1,glaceon,lopunny
61830,200,230,1,glaceon,purugly
61831,200,231,1,glaceon,Venusaur
61832,200,232,2,glaceon,Venusaur Ex
61833,200,233,1,glaceon,Butterfree
61834,200,234,2,glaceon,Beedrill
61835,200,235,1,glaceon,Vileplume
61836,200,236,1,glaceon,Vileplume
61837,200,237,1,glaceon,Vileplume
61838,200,238,1,glaceon,Vileplume
61839,200,239,2,glaceon,Victreebel
61840,200,240,1,glaceon,Charizard
61841,200,241,1,glaceon,Charizard Ex
61842,200,242,1,glaceon,Blastoise
61843,200,243,2,glaceon,Blastoise Ex
61844,200,244,1,glaceon,Poliwrath
61845,200,245,2,glaceon,Omastar
61846,200,246,2,glaceon,Greninja
61847,200,247,1,glaceon,Eelektross
61848,200,248,1,glaceon,Alakazam
61849,200,249,2,glaceon,Gengar
61850,200,250,2,glaceon,Gengar
61851,200,251,2,glaceon,Gengar Ex
61852,200,252,1,glaceon,Gengar Ex
61853,200,253,1,glaceon,Gardevoir
61854,200,254,1,glaceon,Gardevoir
61855,200,255,1,glaceon,Machamp
61856,200,256,1,glaceon,Machamp Ex
61857,200,257,1,glaceon,Golem
61858,200,258,1,glaceon,Golem
61859,200,259,1,glaceon,Golem
61860,200,260,1,glaceon,Golem
61861,200,261,2,glaceon,Kabutops
61862,200,262,1,glaceon,Nidoqueen
61863,200,263,1,glaceon,Nidoking
61864,200,264,2,glaceon,Dragonite
61865,200,265,2,glaceon,Pidgeot
61866,200,266,2,glaceon,Pidgeot
61867,200,267,1,glaceon,Pidgeot
61868,200,268,2,glaceon,Pidgeot
61869,200,269,2,glaceon,Serperior
61870,200,270,2,glaceon,Serperior
61871,200,271,2,glaceon,Florges
61872,200,272,1,glaceon,Golem
61873,200,273,1,glaceon,Golem
61874,200,274,1,glaceon,Golem
61875,200,275,1,glaceon,Golem
61876,200,276,2,glaceon,Scolipede
61877,200,277,1,glaceon,Pidgeot Ex
61878,200,278,1,glaceon,Pidgeot Ex
61879,200,279,1,glaceon,Pidgeot Ex
61880,200,280,1,glaceon,Pidgeot Ex
61881,200,281,2,glaceon,Bellossom
61882,200,282,2,glaceon,Bellossom
61883,200,283,2,glaceon,Bellossom
61884,200,284,2,glaceon,Bellossom
61885,200,285,1,glaceon,Torterra
61886,200,286,1,glaceon,Infernape Ex
61887,200,287,2,glaceon,Mamoswine
61888,200,288,1,glaceon,Empoleon
61889,200,289,2,glaceon,Magnezone
61890,200,290,2,glaceon,Magnezone
61891,200,291,2,glaceon,Magnezone
61892,200,292,2,glaceon,Magnezone
61893,200,293,1,glaceon,Luxray
61894,200,294,2,glaceon,Togekiss
61895,200,295,1,glaceon,Dusknoir
61896,200,296,1,glaceon,Rhyperior
61897,200,297,1,glaceon,Rhyperior
61898,200,298,1,glaceon,Rhyperior
61899,200,299,1,glaceon,Rhyperior
61900,200,300,2,glaceon,Rampardos
61901,200,301,2,glaceon,Gallade Ex
61902,200,302,2,glaceon,Gallade Ex
61903,200,303,2,glaceon,Bastidon
61904,200,304,2,glaceon,Garchomp
61905,200,305,1,glaceon,Porygon-Z
61906,200,306,1,glaceon,Porygon-Z
61907,200,307,1,glaceon,Staraptor
61908,201,0,2,glaceon,scyther
61909,201,1,2,glaceon,pinsir
61910,201,2,2,glaceon,moltres
61911,201,3,1,glaceon,moltres EX
61912,201,4,1,glaceon,heatmor
61913,201,5,1,glaceon,lapras
61914,201,6,1,glaceon,articuno
61915,201,7,2,glaceon,articuno EX
61916,201,8,1,glaceon,pyukumuku
61917,201,9,1,glaceon,bruxish
61918,201,10,1,glaceon,pikachu EX
61919,201,11,2,glaceon,zapdos
61920,201,12,2,glaceon,zapdos EX
61921,201,13,1,glaceon,pincurchin
61922,201,14,1,glaceon,mr. mime
61923,201,15,2,glaceon,jynx
61924,201,16,1,glaceon,mewtwo
61925,201,17,1,glaceon,mewtwo EX
61926,201,18,1,glaceon,onix
61927,201,19,1,glaceon,hitmonlee
61928,201,20,1,glaceon,hitmonchan
61929,201,21,2,glaceon,mawile
61930,201,22,1,glaceon,farfech'd
61931,201,23,1,glaceon,chancey
61932,201,24,1,glaceon,kangaskhan
61933,201,25,2,glaceon,tauros
61934,201,26,2,glaceon,ditto
61935,201,27,1,glaceon,snorlax
61936,201,28,1,glaceon,mew
61937,201,29,1,glaceon,celebi EX
61938,201,30,1,glaceon,dhelmise
61939,201,31,1,glaceon,cramorant
61940,201,32,1,glaceon,dedenne
61941,201,33,1,glaceon,mew EX
61942,201,34,1,glaceon,sigilyph
61943,201,35,1,glaceon,marshadow
61944,201,36,2,glaceon,stonejourner
61945,201,37,1,glaceon,druddigon
61946,201,38,1,glaceon,tauros
61947,201,39,1,glaceon,chatot
61948,201,40,2,glaceon,carnivine
61949,201,41,2,glaceon,mow rotom
61950,201,42,1,glaceon,shaymin
61951,201,43,2,glaceon,heat rotom
61952,201,44,1,glaceon,regice
61953,201,45,1,glaceon,wash rotom
61954,201,46,1,glaceon,frost rotom
61955,201,47,1,glaceon,palkia EX
61956,201,48,1,glaceon,manaphy
61957,201,49,1,glaceon,pachirisu EX
61958,201,50,1,glaceon,rotom
61959,201,51,1,glaceon,uxie
61960,201,52,1,glaceon,mespirit
61961,201,53,1,glaceon,azelf
61962,201,54,1,glaceon,giratina
61963,201,55,2,glaceon,cresselia
61964,201,56,2,glaceon,himontop
61965,201,57,1,glaceon,regirock
61966,201,58,1,glaceon,spiritomb
61967,201,59,1,glaceon,darkrai
61968,201,60,2,glaceon,darkrai EX
61969,201,61,1,glaceon,skarmory
61970,201,62,1,glaceon,registeel
61971,201,63,2,glaceon,dialga EX
61972,201,64,1,glaceon,heatran
61973,201,65,1,glaceon,chatot
61974,201,66,1,glaceon,fan rotom
61975,201,67,1,glaceon,regigigas
61976,201,68,1,glaceon,lapras EX
61977,201,69,1,glaceon,cresselia EX
61978,201,70,1,glaceon,parasect
61979,201,71,1,glaceon,venomoth
61980,201,72,2,glaceon,exeggutor
61981,201,73,2,glaceon,exeggutor
61982,201,74,2,glaceon,exeggutor EX
61983,201,75,2,glaceon,exeggutor EX
61984,201,76,2,glaceon,whimsicott
61985,201,77,1,glaceon,lilligant
61986,201,78,1,glaceon,gogoat
61987,201,79,2,glaceon,ninetales
61988,201,80,2,glaceon,arcanine
61989,201,81,2,glaceon,arcanine EX
61990,201,82,1,glaceon,rapidash
61991,201,83,1,glaceon,rapidash
61992,201,84,1,glaceon,flareon
61993,201,85,1,glaceon,flareon
61994,201,86,1,glaceon,flareon
61995,201,87,1,glaceon,flareon
61996,201,88,1,glaceon,slazzle
61997,201,89,1,glaceon,slazzle
61998,201,90,1,glaceon,centiskorch
61999,201,91,1,glaceon,golduck
62000,201,92,1,glaceon,tentacruel
62001,201,93,2,glaceon,dewgong
62002,201,94,1,glaceon,cloyster
62003,201,95,1,glaceon,kingler
62004,201,96,1,glaceon,seadra
62005,201,97,2,glaceon,seaking
62006,201,98,1,glaceon,starmie
62007,201,99,2,glaceon,starmie EX
62008,201,100,1,glaceon,gyarados
62009,201,101,1,glaceon,gyarados
62010,201,102,1,glaceon,vaporeon
62011,201,103,1,glaceon,vaporeon
62012,201,104,1,glaceon,vaporeon
62013,201,105,1,glaceon,vaporeon
62014,201,106,1,glaceon,swanna
62015,201,107,1,glaceon,frosmoth
62016,201,108,1,glaceon,raichu
62017,201,109,1,glaceon,raichu
62018,201,110,1,glaceon,electrode
62019,201,111,1,glaceon,electrode
62020,201,112,1,glaceon,jolteon
62021,201,113,1,glaceon,jolteon
62022,201,114,1,glaceon,jolteon
62023,201,115,1,glaceon,jolteon
62024,201,116,1,glaceon,zebstrika
62025,201,117,2,glaceon,heliolisk
62026,201,118,1,glaceon,clefable
62027,201,119,1,glaceon,slowbro
62028,201,120,1,glaceon,hypno
62029,201,121,1,glaceon,swoobat
62030,201,122,1,glaceon,golurk
62031,201,123,2,glaceon,sandslash
62032,201,124,2,glaceon,dugtrio
62033,201,125,1,glaceon,primape
62034,201,126,2,glaceon,primape
62035,201,127,2,glaceon,primape
62036,201,128,1,glaceon,marowak
62037,201,129,2,glaceon,marowak EX
62038,201,130,1,glaceon,mienshao
62039,201,131,2,glaceon,grapploct
62040,201,132,1,glaceon,arbok
62041,201,133,2,glaceon,golbat
62042,201,134,1,glaceon,muk
62043,201,135,2,glaceon,weezing
62044,201,136,2,glaceon,weezing
62045,201,137,2,glaceon,bisharp
62046,201,138,2,glaceon,melmetal
62047,201,139,2,glaceon,raticate
62048,201,140,1,glaceon,fearow
62049,201,141,1,glaceon,wigglytuff
62050,201,142,1,glaceon,wigglytuff
62051,201,143,1,glaceon,wigglytuff EX
62052,201,144,1,glaceon,wigglytuff EX
62053,201,145,1,glaceon,persian
62054,201,146,1,glaceon,dodrio
62055,201,147,1,glaceon,aerodactyl
62056,201,148,1,glaceon,cinccino
62057,201,149,1,glaceon,dubwool
62058,201,150,1,glaceon,marowak EX
62059,201,151,1,glaceon,exeggutor
62060,201,152,1,glaceon,exeggutor
62061,201,153,1,glaceon,shiinotic
62062,201,154,2,glaceon,rapidash
62063,201,155,2,glaceon,rapidash
62064,201,156,1,glaceon,volcarona
62065,201,157,1,glaceon,salazzle
62066,201,158,1,glaceon,salazzle
62067,201,159,1,glaceon,gyarados EX
62068,201,160,1,glaceon,gyarados EX
62069,201,161,1,glaceon,vaporeon
62070,201,162,1,glaceon,vaporeon
62071,201,163,1,glaceon,vaporeon
62072,201,164,1,glaceon,vaporeon
62073,201,165,1,glaceon,lumineon
62074,201,166,1,glaceon,lumineon
62075,201,167,1,glaceon,drednaw
62076,201,168,1,glaceon,raichu
62077,201,169,1,glaceon,raichu
62078,201,170,1,glaceon,galvantula
62079,201,171,1,glaceon,beheeyem
62080,201,172,1,glaceon,slurpuff
62081,201,173,2,glaceon,primape
62082,201,174,1,glaceon,primape
62083,201,175,2,glaceon,primape
62084,201,176,2,glaceon,aerodactyl EX
62085,201,177,1,glaceon,weezing
62086,201,178,1,glaceon,weezing
62087,201,179,1,glaceon,liepard
62088,201,180,1,glaceon,tangrowth
62089,201,181,1,glaceon,tangrowth
62090,201,182,2,glaceon,yanmega EX
62091,201,183,2,glaceon,roserade
62092,201,184,1,glaceon,kricketune
62093,201,185,1,glaceon,wormadam
62094,201,186,1,glaceon,vespiqueen
62095,201,187,2,glaceon,leafeon
62096,201,188,2,glaceon,leafeon
62097,201,189,2,glaceon,leafeon
62098,201,190,2,glaceon,leafeon
62099,201,191,1,glaceon,magmortar
62100,201,192,1,glaceon,magmortar
62101,201,193,1,glaceon,magmortar
62102,201,194,1,glaceon,magcargo
62103,201,195,1,glaceon,floatzel
62104,201,196,1,glaceon,gastrodon
62105,201,197,1,glaceon,lumineon
62106,201,198,2,glaceon,lumineon
62107,201,199,1,glaceon,abomasnow
62108,201,200,2,glaceon,glaceon
62109,201,201,1,glaceon,glaceon
62110,201,202,1,glaceon,glaceon
62111,201,203,2,glaceon,glaceon
62112,201,204,2,glaceon,electrode
62113,201,205,1,glaceon,electrode
62114,201,206,1,glaceon,electivire
62115,201,207,1,glaceon,electivire
62116,201,208,1,glaceon,electivire
62117,201,209,2,glaceon,mismagius EX
62118,201,210,1,glaceon,mismagius EX
62119,201,211,1,glaceon,drifblim
62120,201,212,1,glaceon,gliscor
62121,201,213,1,glaceon,wormadam
62122,201,214,2,glaceon,lucario
62123,201,215,1,glaceon,hippowdon
62124,201,216,1,glaceon,honchcrow
62125,201,217,2,glaceon,weavile EX
62126,201,218,1,glaceon,mightyena
62127,201,219,1,glaceon,skuntank
62128,201,220,2,glaceon,drapion
62129,201,221,2,glaceon,toxicroak
62130,201,222,1,glaceon,wormadam
62131,201,223,1,glaceon,bronzong
62132,201,224,1,glaceon,probopass
62133,201,225,1,glaceon,lickilicky EX
62134,201,226,1,glaceon,lickilicky EX
62135,201,227,1,glaceon,ambipom
62136,201,228,2,glaceon,bibarel
62137,201,229,1,glaceon,lopunny
62138,201,230,1,glaceon,purugly
62139,201,231,1,glaceon,Venusaur
62140,201,232,2,glaceon,Venusaur Ex
62141,201,233,1,glaceon,Butterfree
62142,201,234,2,glaceon,Beedrill
62143,201,235,1,glaceon,Vileplume
62144,201,236,1,glaceon,Vileplume
62145,201,237,1,glaceon,Vileplume
62146,201,238,1,glaceon,Vileplume
62147,201,239,2,glaceon,Victreebel
62148,201,240,1,glaceon,Charizard
62149,201,241,1,glaceon,Charizard Ex
62150,201,242,1,glaceon,Blastoise
62151,201,243,2,glaceon,Blastoise Ex
62152,201,244,1,glaceon,Poliwrath
62153,201,245,1,glaceon,Omastar
62154,201,246,2,glaceon,Greninja
62155,201,247,1,glaceon,Eelektross
62156,201,248,2,glaceon,Alakazam
62157,201,249,2,glaceon,Gengar
62158,201,250,2,glaceon,Gengar
62159,201,251,1,glaceon,Gengar Ex
62160,201,252,1,glaceon,Gengar Ex
62161,201,253,1,glaceon,Gardevoir
62162,201,254,1,glaceon,Gardevoir
62163,201,255,1,glaceon,Machamp
62164,201,256,1,glaceon,Machamp Ex
62165,201,257,1,glaceon,Golem
62166,201,258,1,glaceon,Golem
62167,201,259,1,glaceon,Golem
62168,201,260,1,glaceon,Golem
62169,201,261,2,glaceon,Kabutops
62170,201,262,1,glaceon,Nidoqueen
62171,201,263,2,glaceon,Nidoking
62172,201,264,1,glaceon,Dragonite
62173,201,265,2,glaceon,Pidgeot
62174,201,266,2,glaceon,Pidgeot
62175,201,267,2,glaceon,Pidgeot
62176,201,268,2,glaceon,Pidgeot
62177,201,269,2,glaceon,Serperior
62178,201,270,2,glaceon,Serperior
62179,201,271,2,glaceon,Florges
62180,201,272,1,glaceon,Golem
62181,201,273,1,glaceon,Golem
62182,201,274,1,glaceon,Golem
62183,201,275,1,glaceon,Golem
62184,201,276,2,glaceon,Scolipede
62185,201,277,1,glaceon,Pidgeot Ex
62186,201,278,2,glaceon,Pidgeot Ex
62187,201,279,2,glaceon,Pidgeot Ex
62188,201,280,1,glaceon,Pidgeot Ex
62189,201,281,2,glaceon,Bellossom
62190,201,282,2,glaceon,Bellossom
62191,201,283,2,glaceon,Bellossom
62192,201,284,2,glaceon,Bellossom
62193,201,285,1,glaceon,Torterra
62194,201,286,1,glaceon,Infernape Ex
62195,201,287,2,glaceon,Mamoswine
62196,201,288,2,glaceon,Empoleon
62197,201,289,2,glaceon,Magnezone
62198,201,290,2,glaceon,Magnezone
62199,201,291,1,glaceon,Magnezone
62200,201,292,1,glaceon,Magnezone
62201,201,293,1,glaceon,Luxray
62202,201,294,2,glaceon,Togekiss
62203,201,295,1,glaceon,Dusknoir
62204,201,296,1,glaceon,Rhyperior
62205,201,297,1,glaceon,Rhyperior
62206,201,298,1,glaceon,Rhyperior
62207,201,299,1,glaceon,Rhyperior
62208,201,300,2,glaceon,Rampardos
62209,201,301,2,glaceon,Gallade Ex
62210,201,302,1,glaceon,Gallade Ex
62211,201,303,2,glaceon,Bastidon
62212,201,304,2,glaceon,Garchomp
62213,201,305,1,glaceon,Porygon-Z
62214,201,306,1,glaceon,Porygon-Z
62215,201,307,1,glaceon,Staraptor
62216,202,0,2,glaceon,scyther
62217,202,1,1,glaceon,pinsir
62218,202,2,1,glaceon,moltres
62219,202,3,2,glaceon,moltres EX
62220,202,4,1,glaceon,heatmor
62221,202,5,1,glaceon,lapras
62222,202,6,1,glaceon,articuno
62223,202,7,1,glaceon,articuno EX
62224,202,8,1,glaceon,pyukumuku
62225,202,9,1,glaceon,bruxish
62226,202,10,1,glaceon,pikachu EX
62227,202,11,1,glaceon,zapdos
62228,202,12,2,glaceon,zapdos EX
62229,202,13,1,glaceon,pincurchin
62230,202,14,1,glaceon,mr. mime
62231,202,15,2,glaceon,jynx
62232,202,16,1,glaceon,mewtwo
62233,202,17,2,glaceon,mewtwo EX
62234,202,18,1,glaceon,onix
62235,202,19,1,glaceon,hitmonlee
62236,202,20,2,glaceon,hitmonchan
62237,202,21,1,glaceon,mawile
62238,202,22,1,glaceon,farfech'd
62239,202,23,1,glaceon,chancey
62240,202,24,1,glaceon,kangaskhan
62241,202,25,2,glaceon,tauros
62242,202,26,1,glaceon,ditto
62243,202,27,1,glaceon,snorlax
62244,202,28,1,glaceon,mew
62245,202,29,2,glaceon,celebi EX
62246,202,30,1,glaceon,dhelmise
62247,202,31,1,glaceon,cramorant
62248,202,32,1,glaceon,dedenne
62249,202,33,2,glaceon,mew EX
62250,202,34,1,glaceon,sigilyph
62251,202,35,1,glaceon,marshadow
62252,202,36,2,glaceon,stonejourner
62253,202,37,1,glaceon,druddigon
62254,202,38,1,glaceon,tauros
62255,202,39,1,glaceon,chatot
62256,202,40,1,glaceon,carnivine
62257,202,41,1,glaceon,mow rotom
62258,202,42,1,glaceon,shaymin
62259,202,43,1,glaceon,heat rotom
62260,202,44,2,glaceon,regice
62261,202,45,1,glaceon,wash rotom
62262,202,46,1,glaceon,frost rotom
62263,202,47,2,glaceon,palkia EX
62264,202,48,1,glaceon,manaphy
62265,202,49,1,glaceon,pachirisu EX
62266,202,50,1,glaceon,rotom
62267,202,51,1,glaceon,uxie
62268,202,52,1,glaceon,mespirit
62269,202,53,1,glaceon,azelf
62270,202,54,1,glaceon,giratina
62271,202,55,2,glaceon,cresselia
62272,202,56,2,glaceon,himontop
62273,202,57,1,glaceon,regirock
62274,202,58,1,glaceon,spiritomb
62275,202,59,1,glaceon,darkrai
62276,202,60,2,glaceon,darkrai EX
62277,202,61,1,glaceon,skarmory
62278,202,62,1,glaceon,registeel
62279,202,63,2,glaceon,dialga EX
62280,202,64,1,glaceon,heatran
62281,202,65,1,glaceon,chatot
62282,202,66,1,glaceon,fan rotom
62283,202,67,1,glaceon,regigigas
62284,202,68,1,glaceon,lapras EX
62285,202,69,1,glaceon,cresselia EX
62286,202,70,1,glaceon,parasect
62287,202,71,1,glaceon,venomoth
62288,202,72,2,glaceon,exeggutor
62289,202,73,1,glaceon,exeggutor
62290,202,74,2,glaceon,exeggutor EX
62291,202,75,2,glaceon,exeggutor EX
62292,202,76,1,glaceon,whimsicott
62293,202,77,1,glaceon,lilligant
62294,202,78,1,glaceon,gogoat
62295,202,79,2,glaceon,ninetales
62296,202,80,2,glaceon,arcanine
62297,202,81,2,glaceon,arcanine EX
62298,202,82,2,glaceon,rapidash
62299,202,83,1,glaceon,rapidash
62300,202,84,1,glaceon,flareon
62301,202,85,1,glaceon,flareon
62302,202,86,1,glaceon,flareon
62303,202,87,1,glaceon,flareon
62304,202,88,1,glaceon,slazzle
62305,202,89,1,glaceon,slazzle
62306,202,90,1,glaceon,centiskorch
62307,202,91,1,glaceon,golduck
62308,202,92,1,glaceon,tentacruel
62309,202,93,2,glaceon,dewgong
62310,202,94,2,glaceon,cloyster
62311,202,95,1,glaceon,kingler
62312,202,96,1,glaceon,seadra
62313,202,97,2,glaceon,seaking
62314,202,98,1,glaceon,starmie
62315,202,99,2,glaceon,starmie EX
62316,202,100,1,glaceon,gyarados
62317,202,101,1,glaceon,gyarados
62318,202,102,1,glaceon,vaporeon
62319,202,103,2,glaceon,vaporeon
62320,202,104,1,glaceon,vaporeon
62321,202,105,1,glaceon,vaporeon
62322,202,106,1,glaceon,swanna
62323,202,107,1,glaceon,frosmoth
62324,202,108,1,glaceon,raichu
62325,202,109,1,glaceon,raichu
62326,202,110,1,glaceon,electrode
62327,202,111,1,glaceon,electrode
62328,202,112,1,glaceon,jolteon
62329,202,113,1,glaceon,jolteon
62330,202,114,1,glaceon,jolteon
62331,202,115,1,glaceon,jolteon
62332,202,116,1,glaceon,zebstrika
62333,202,117,1,glaceon,heliolisk
62334,202,118,2,glaceon,clefable
62335,202,119,1,glaceon,slowbro
62336,202,120,1,glaceon,hypno
62337,202,121,1,glaceon,swoobat
62338,202,122,1,glaceon,golurk
62339,202,123,1,glaceon,sandslash
62340,202,124,1,glaceon,dugtrio
62341,202,125,1,glaceon,primape
62342,202,126,2,glaceon,primape
62343,202,127,2,glaceon,primape
62344,202,128,1,glaceon,marowak
62345,202,129,2,glaceon,marowak EX
62346,202,130,2,glaceon,mienshao
62347,202,131,2,glaceon,grapploct
62348,202,132,1,glaceon,arbok
62349,202,133,1,glaceon,golbat
62350,202,134,1,glaceon,muk
62351,202,135,2,glaceon,weezing
62352,202,136,1,glaceon,weezing
62353,202,137,2,glaceon,bisharp
62354,202,138,2,glaceon,melmetal
62355,202,139,1,glaceon,raticate
62356,202,140,1,glaceon,fearow
62357,202,141,2,glaceon,wigglytuff
62358,202,142,1,glaceon,wigglytuff
62359,202,143,1,glaceon,wigglytuff EX
62360,202,144,1,glaceon,wigglytuff EX
62361,202,145,1,glaceon,persian
62362,202,146,2,glaceon,dodrio
62363,202,147,1,glaceon,aerodactyl
62364,202,148,1,glaceon,cinccino
62365,202,149,1,glaceon,dubwool
62366,202,150,2,glaceon,marowak EX
62367,202,151,1,glaceon,exeggutor
62368,202,152,1,glaceon,exeggutor
62369,202,153,1,glaceon,shiinotic
62370,202,154,1,glaceon,rapidash
62371,202,155,2,glaceon,rapidash
62372,202,156,1,glaceon,volcarona
62373,202,157,1,glaceon,salazzle
62374,202,158,1,glaceon,salazzle
62375,202,159,1,glaceon,gyarados EX
62376,202,160,1,glaceon,gyarados EX
62377,202,161,1,glaceon,vaporeon
62378,202,162,1,glaceon,vaporeon
62379,202,163,1,glaceon,vaporeon
62380,202,164,1,glaceon,vaporeon
62381,202,165,1,glaceon,lumineon
62382,202,166,1,glaceon,lumineon
62383,202,167,1,glaceon,drednaw
62384,202,168,1,glaceon,raichu
62385,202,169,1,glaceon,raichu
62386,202,170,2,glaceon,galvantula
62387,202,171,1,glaceon,beheeyem
62388,202,172,1,glaceon,slurpuff
62389,202,173,2,glaceon,primape
62390,202,174,2,glaceon,primape
62391,202,175,2,glaceon,primape
62392,202,176,2,glaceon,aerodactyl EX
62393,202,177,1,glaceon,weezing
62394,202,178,1,glaceon,weezing
62395,202,179,1,glaceon,liepard
62396,202,180,1,glaceon,tangrowth
62397,202,181,1,glaceon,tangrowth
62398,202,182,1,glaceon,yanmega EX
62399,202,183,1,glaceon,roserade
62400,202,184,2,glaceon,kricketune
62401,202,185,1,glaceon,wormadam
62402,202,186,1,glaceon,vespiqueen
62403,202,187,2,glaceon,leafeon
62404,202,188,2,glaceon,leafeon
62405,202,189,1,glaceon,leafeon
62406,202,190,2,glaceon,leafeon
62407,202,191,1,glaceon,magmortar
62408,202,192,1,glaceon,magmortar
62409,202,193,1,glaceon,magmortar
62410,202,194,1,glaceon,magcargo
62411,202,195,1,glaceon,floatzel
62412,202,196,1,glaceon,gastrodon
62413,202,197,2,glaceon,lumineon
62414,202,198,1,glaceon,lumineon
62415,202,199,1,glaceon,abomasnow
62416,202,200,2,glaceon,glaceon
62417,202,201,2,glaceon,glaceon
62418,202,202,2,glaceon,glaceon
62419,202,203,2,glaceon,glaceon
62420,202,204,2,glaceon,electrode
62421,202,205,2,glaceon,electrode
62422,202,206,1,glaceon,electivire
62423,202,207,1,glaceon,electivire
62424,202,208,1,glaceon,electivire
62425,202,209,1,glaceon,mismagius EX
62426,202,210,2,glaceon,mismagius EX
62427,202,211,1,glaceon,drifblim
62428,202,212,1,glaceon,gliscor
62429,202,213,1,glaceon,wormadam
62430,202,214,1,glaceon,lucario
62431,202,215,1,glaceon,hippowdon
62432,202,216,1,glaceon,honchcrow
62433,202,217,2,glaceon,weavile EX
62434,202,218,1,glaceon,mightyena
62435,202,219,1,glaceon,skuntank
62436,202,220,1,glaceon,drapion
62437,202,221,1,glaceon,toxicroak
62438,202,222,1,glaceon,wormadam
62439,202,223,1,glaceon,bronzong
62440,202,224,1,glaceon,probopass
62441,202,225,1,glaceon,lickilicky EX
62442,202,226,1,glaceon,lickilicky EX
62443,202,227,1,glaceon,ambipom
62444,202,228,2,glaceon,bibarel
62445,202,229,1,glaceon,lopunny
62446,202,230,1,glaceon,purugly
62447,202,231,2,glaceon,Venusaur
62448,202,232,2,glaceon,Venusaur Ex
62449,202,233,2,glaceon,Butterfree
62450,202,234,2,glaceon,Beedrill
62451,202,235,1,glaceon,Vileplume
62452,202,236,1,glaceon,Vileplume
62453,202,237,1,glaceon,Vileplume
62454,202,238,1,glaceon,Vileplume
62455,202,239,1,glaceon,Victreebel
62456,202,240,1,glaceon,Charizard
62457,202,241,1,glaceon,Charizard Ex
62458,202,242,2,glaceon,Blastoise
62459,202,243,2,glaceon,Blastoise Ex
62460,202,244,1,glaceon,Poliwrath
62461,202,245,2,glaceon,Omastar
62462,202,246,2,glaceon,Greninja
62463,202,247,2,glaceon,Eelektross
62464,202,248,2,glaceon,Alakazam
62465,202,249,2,glaceon,Gengar
62466,202,250,2,glaceon,Gengar
62467,202,251,2,glaceon,Gengar Ex
62468,202,252,1,glaceon,Gengar Ex
